backend,op,median_ms,min_ms,error
emule-wh,argmax_w,1.1540194973349571,1.08320452272892,
emule-wh,topk32_w,7.042367942631245,5.0390856340527534,
emule-wh,sort_w,15.366505365818739,10.866991244256496,
emule-wh,max_w,9.81863820925355,6.006618961691856,
