backend,op,dtype,height,width,total_elements,num_tiles,warmup,iters,median_ms,min_ms,mean_ms,std_ms
emule-wormhole,exp,bfloat16,1024,1024,1048576,1024,2,5,162.29754500091076,86.09354123473167,150.79312957823277,40.47307515296733
emule-wormhole,exp,bfloat16,2048,2048,4194304,4096,2,5,136.18491403758526,106.79586231708527,129.567663744092,14.615595962483015
emule-wormhole,exp,bfloat16,4096,4096,16777216,16384,2,5,100.18778219819069,95.99102381616831,114.26891647279263,24.922101324352358
emule-wormhole,exp,bfloat16,8192,8192,67108864,65536,2,5,153.51654682308435,113.80999814718962,192.61086117476225,70.33497482803257
emule-wormhole,exp,bfloat16,12288,12288,150994944,147456,2,5,188.91433253884315,155.91056272387505,199.17151387780905,38.89937559889084
emule-wormhole,exp,bfloat16,16384,16384,268435456,262144,2,5,277.14960649609566,244.3130612373352,273.548680357635,23.411929491806603
emule-wormhole,exp,bfloat16,24576,24576,603979776,589824,2,5,519.5809509605169,514.6730691194534,544.4821111857891,48.81813561214481
emule-wormhole,exp,bfloat16,32768,32768,1073741824,1048576,2,5,936.8826430290937,903.4279175102711,938.6906582862139,30.028266579588735
