backend,op,median_ms,min_ms,error
emule-wh,silu,85.3546429425478,55.54495844990015,
emule-wh,layer_norm,7.1888575330376625,3.1902100890874863,
emule-wh,layer_norm_w,17.89167057722807,3.5074539482593536,
emule-wh,rms_norm,8.144127205014229,6.701232865452766,
emule-wh,rms_norm_w,3.9774924516677856,3.1316373497247696,
emule-wh,embedding,106.32557654753327,57.92951583862305,
emule-wh,sdpa_512x64x8h,168.904191814363,116.98324140161276,
