backend,op,median_ms,min_ms,error
emule-wh,add_full,99.26219657063484,69.58801206201315,
emule-wh,add_row_bcast,146.14522457122803,104.9470379948616,
emule-wh,add_scalar,153.9268703199923,88.2409643381834,
emule-wh,mul_scalar,170.00527074560523,148.43010529875755,
