op,tiles,median_ms,min_ms,error
silu,256,157.82350860536098,114.57949969917536,
layer_norm,256,12.384397443383932,3.477567806839943,
layer_norm_w,256,4.4206902384758,4.3853335082530975,
rms_norm,256,4.826874937862158,3.871690481901169,
rms_norm_w,256,11.274228803813457,8.038847707211971,
embedding,0,128.78498574718833,96.3567802682519,
sdpa_512x64x8h,0,136.07971696183085,67.5751892849803,
